PURPOSE,DOMAIN_CATEGORY,DOMAIN_NAME,DATA_PROGRAM,DATA_METHOD,DATA_TYPE,UNITS,REPORT_YEAR,DATE,REEFPAGE_CATEGORY,REEF_ZONE,DEPTH,SHELF,VARIABLE,mean,median,lower,upper
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Secondary targets,4.772665621841827,4.734403876113187,3.5842872579054816,6.1969700145971265
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Secondary targets,3.2264217504696697,3.1981959248948617,2.332718933366931,4.187792025220773
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Secondary targets,4.847577371771641,4.781678146277381,3.7926094450007937,6.098249561149285
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Secondary targets,4.375296509152592,4.329771036718194,3.3347799795016244,5.472703268219753
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Secondary targets,5.284199766487335,5.240988316728897,4.061654113726485,6.588138594263904
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Secondary targets,4.355856575722863,4.337910861345882,3.368590008078289,5.517416565179978
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Secondary targets,5.650314248605858,5.604830838382856,4.342814976813152,6.999979825378313
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Secondary targets,3.6770457850009115,3.627218244121848,2.7209249492956347,4.660227734749522
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Secondary targets,4.5551064625416915,4.521797586484418,3.5349436359835846,5.779740476952103
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Secondary targets,4.265587144091497,4.217918225405881,3.182405559816619,5.422658977909371
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Secondary targets,4.198073687609851,4.155497326602617,3.221467548226872,5.340391307088064
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Secondary targets,2.116125180614526,2.097872118693302,1.5068374913780478,2.7986181955302265
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Secondary targets,3.7183796538071063,3.681938532205314,2.7191833305968576,4.7164161074973645
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Secondary targets,2.1829834878845444,2.175988509898745,1.550412480651664,2.9207328720705856
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Secondary targets,3.997178638037126,3.9568975434816753,2.9820479423497908,4.987963895420439
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Secondary targets,2.230719226447984,2.1854047827978516,1.557425139240578,2.842603253795479
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Secondary targets,3.145334222275248,3.1048735130818326,2.419260103731251,4.0127628171542815
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Secondary targets,2.9435499849288442,2.912427689031591,2.1462412599964806,3.8024553391810745
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Secondary targets,3.2785041890813167,3.2579634210214286,2.4030446563219114,4.206056750803226
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Secondary targets,2.7175795508433422,2.6842289398996817,1.8468298586529848,3.5092896344316893
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Secondary targets,4.21877607787038,4.1606046602550615,3.266010762930194,5.303247824355325
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Secondary targets,3.5214871267022367,3.4710073591895663,2.5633367861953675,4.478196352003933
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Secondary targets,4.484218686137471,4.43416181319332,3.2209503928285605,5.661395907628725
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Secondary targets,2.7726760261937153,2.7320103619362666,2.0918253364853574,3.5808060381324727
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Secondary targets,4.337781672635385,4.30149150049567,3.2249956665377004,5.548807956676717
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Secondary targets,2.894750717845983,2.867903970800774,2.051431139219587,3.722342418202811
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Secondary targets,2.665396117365677,2.628474759000704,1.9019781393778143,3.492813339914007
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Secondary targets,3.040457992027038,2.9848029941052414,2.0216182279556603,4.109759178457338
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Secondary targets,4.772665621841827,4.734403876113187,3.5842872579054816,6.1969700145971265
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Secondary targets,3.2264217504696697,3.1981959248948617,2.332718933366931,4.187792025220773
